name,category,street,city,Website,phone_no,fb_address,contact_email
Grom,Ice Cream/Gelato,"Al Wasl Road, Boxpark
","Dubai, UAE",https://www.grom.it/en/gelateria-dubai%20.html,971 43445574,,
Grom,Ice Cream/Gelato,"Rua Garrett 42, Chiado
","Lisbon, Portugal
",https://www.grom.it/en/gelateria-lisbona.html,351 939 990 567,,
Grom,Ice Cream/Gelato,"Via Mazzini, 75 37121
","Verona, Italy
",https://www.grom.it/en/gelateria-verona.html,39 045 592794,,
Grom,Ice Cream/Gelato,C.so Libertà 4,"Vercelli, Italy",https://www.grom.it/en/gelateria-vercelli.html,39 016-1212619,,
Grom,Ice Cream/Gelato,"Cannaregio, 3844 Strada Nuova (Cà d'Oro) 30121","Venice, Italy",https://www.grom.it/en/gelateria-venezia.html,41 2602349,,
Grom,Ice Cream/Gelato,"Via Pietro Arduino, 20 30175 Marghera
","Venice, Italy",https://www.grom.it/en/gelateria-venezia.html,39 041 920648,,
Grom,Ice Cream/Gelato,"Via Rialto 12/c angolo via Cancian
 33100","Udine, Italy",https://www.grom.it/en/gelateria-udine.html,39 0432 500877,,
Grom,Ice Cream/Gelato,"Via Accademia delle Scienze, 4 – 10123
","Turin, Italy
",https://www.grom.it/en/gelateria-torino.html,39 011 5579095,,
Grom,Ice Cream/Gelato,"Piazza Paleocapa, 1/D – 10121
","Turin, Italy",https://www.grom.it/en/gelateria-torino.html,39 011 5119067,,
Grom,Ice Cream/Gelato,"Piazza del Quartiere Latino, 16 31100
","Treviso, Italy",https://www.grom.it/en/gelateria-treviso.html,39 0422 56669,,
Grom,Ice Cream/Gelato,"Piazza Duomo, 27 38100
","Trento, Italy",https://www.grom.it/en/gelateria-trento.html,39 0461 260351,,
Grom,Ice Cream/Gelato,"Via Banchi di Sopra 11/13
","Siena, Italy",https://www.grom.it/en/gelateria-siena.html,39 0577-289303,,
Grom,Ice Cream/Gelato,"Corso Garibaldi, 2 angolo P.zza
 Cristoforo Colombo
","Sanremo, Italy",https://www.grom.it/en/gelateria-sanremo.html,39 0184591806,,
Grom,Ice Cream/Gelato,"P.za Navona 1, angolo via Agonale 3-3A
","Rome, Italy",https://www.grom.it/en/gelateria-roma.html,"
39 06 68807297",,
Grom,Ice Cream/Gelato,"Via della maddalena, 30A
","Rome, Italy
",https://www.grom.it/en/gelateria-roma.html,39 06 68210447,,
Grom,Ice Cream/Gelato,"C.so Italia 13
","Novara, Italy",https://www.grom.it/en/gelateria-novara.html,39 0321-6230303,,
Grom,Ice Cream/Gelato,"Via Mazzini, 31
","Perugia, Italy
",https://www.grom.it/en/gelateria-perugia.html,39 0755731323,,
Grom,Ice Cream/Gelato,"Strada Luigi Carlo Farini 8/A
","Parma, Italy",https://www.grom.it/en/gelateria-parma.html,39 0521-239318,,
Grom,Ice Cream/Gelato,"Piazza dei Signori, 33 35139","Padua, Italy",https://www.grom.it/en/gelateria-padova.html,9 049 8754373,,
Grom,Ice Cream/Gelato,"Via S. Margherita (a 100mt dal Teatro
alla Scala) - 20121
","Milan, Italy
",https://www.grom.it/en/gelateria-milano.html,39 02 80581041,,
Grom,Ice Cream/Gelato,"Via A. da Giussano, 1 - 20145
","Milan, Italy",https://www.grom.it/en/gelateria-milano.html,39 02 4351 1942,,
Grom,Ice Cream/Gelato,"Piazza XX Settembre 
Lungolario Isonzo 23 -23900
","Lecco, Italy",https://www.grom.it/en/gelateria-lecco.html,39 0341 286031,,
Grom,Ice Cream/Gelato,"Centro commerciale I Gigli
via San Quirico, 164
","Florence, Italy
",https://www.grom.it/en/gelateria-firenze.html,39 0558974670,,
Grom,Ice Cream/Gelato,Via del campanile 2,"Florence, Italy",https://www.grom.it/en/gelateria-firenze.html,39 055216158,,
Grom,Ice Cream/Gelato,P.zza Trento e Trieste 58,"
Ferrara, Italy
",https://www.grom.it/en/gelateria-ferrara.html,39 0532-241917,,
Grom,Ice Cream/Gelato,"Piazza Tancredi Duccio
Galimberti 2, 12100","Cuneo, Italy",https://www.grom.it/en/gelateria-cuneo.html,39 0171693109,,
Grom,Ice Cream/Gelato,"Via Bernardino Luini 32
","Como, Italy
",https://www.grom.it/en/gelateria-como.html,39 031271840,,
Grom,Ice Cream/Gelato,"Via Luigi Einaudi c/o Elnos Shopping
","Brescia, Italy",https://www.grom.it/en/gelateria-brescia.html,39 0307827881,,
Grom,Ice Cream/Gelato,"Via D’Azeglio 13
","Bologna, Italy",https://www.grom.it/en/gelateria-bologna.html,39 051273437,,
Grom,Ice Cream/Gelato,"Viale Papa Giovanni XXIII, 60 - 24122","
Bergamo, Italy
",https://www.grom.it/en/gelateria-bergamo.html,39 035219730,,
Grom,Ice Cream/Gelato,Piazza San Secondo 11,"
Astia, Italy
",https://www.grom.it/en/gelateria-asti.html,39 0141592923,,
Grom,Ice Cream/Gelato,"Via Jean-Baptiste De Tillier, 70","
Aosta, Italy
",https://www.grom.it/en/gelateria-aosta.html,39 016541055,,
Grom,Ice Cream/Gelato,"Via Milano, 1, 15121","
Alessandria AL, Italy
",https://www.grom.it/en/gelateria-alessandria.html,39 0131253282,,
Grom,Ice Cream/Gelato,"Lotte Shopping Avenue, Ground Floor 
Unit No. 25, Jl. Profesor Doktor Satrio
 No. 3-5 - 12940
","Jakarta, Indonesia
",https://www.grom.it/en/gelateria-jakarta.html,62 2129889091,,
Grom,Ice Cream/Gelato,"Pacific Place Mall, 1st Floor, Unit No.
70, Jl. Jenderal Sudirman Kav. 52-53 - 12190
","Jakarta, Indonesia",https://www.grom.it/en/gelateria-jakarta.html,62 2157973834,,
Grom,Ice Cream/Gelato,Rue de Seine 81,"Paris, France",https://www.grom.it/en/gelateria-paris.html,44 0140469260,,
Grom,Ice Cream/Gelato,"Rue Sufflot 19
","Paris, France",https://www.grom.it/en/gelateria-paris.html,44 0142033580,,
Grom,Ice Cream/Gelato,"6 Rue Massena, 06000","Nice, France",https://www.grom.it/en/gelateria-nizza.html,33 0497083118,,
Grom,Ice Cream/Gelato,"Centre Commercial CAP 3000, 317
Avenue Eugene Donadei, 06700
Sain Laurent du Var","Nice, France",https://www.grom.it/en/gelateria-nizza.html,33 0493563667,,
Grom,Ice Cream/Gelato,"No. 772, West Nanjing Road, Jingan District
","Shanghai, China",https://www.grom.it/en/gelateria-shanghai.html,86 8602152980278,,
Grom,Ice Cream/Gelato,Centre Commecial Prado Vélodrome,"Marseille, 41 Boulevard Michelet, 13008
Marseille, France",https://www.grom.it/en/gelateria-Marseilles.html,33 491756749,,
Glutenfreie Welt Husi?,Bakery,Main street 50,"Aesch, Switzerland 4147",http://www.glutenfreie-welt.ch/,41 79 337 69 96,,info@glutenfreie-welt.ch
Wellzones Gluten Free Artisan Bakery,Bakery,10/436 Burke Road,"Camberwell, Victoria, Australia 3124",www.wellzones.com.au,61 3 9889 0736,,
Treat No Wheat,Bakery,15-17 Follett Rd,"        
Cheltenham, Victoria, Australia 3192",,61 419 808 566,https://www.facebook.com/pages/Treat-No-Wheat/871948852930497,
Nodo Donuts,Bakery,"1 Ella Street (Corner Chester Street)
","Newstead, Queensland, Australia 4006",https://nododonuts.com/,61 (07) 3184 4200,,
Covenant Garden,Restaurant,142 Boundary St,"West End Brisbane, Queensland 4101",https://www.coventgarden.com.au,61 07 3844 0142,,
Modern Bread and Bagel,Bakery,472 Columbus Ave,"New York, NY 10024",https://www.modernbreadandbagel.com/,1 646-775-2985,,
Sante Cafe Maru,Restaurant,"14-20, Sohara, Sawara-ku","Fukuoka, Fukuoka",https://savorjapan.com/0006109036/,81 92-846-2261,,
Santina,Restaurant,820 Washington St.,"New York, NY 10014",https://www.santinanyc.com/,1 212-254-3000,,
Cheska's,Restaurant,348 Bowery,"New York, NY 10012",https://www.cheskasny.com/,1 347-806-1295,,
La Esquina Taqueria,Restaurant,114 Kenmare Street,"New York, NY 10012",https://esquinanyc.com/,1 646-613-7100 ,,
La Esquina Taqueria,Restaurant,"1402 2nd Avenue
","New York, NY 10021",https://esquinanyc.com/,1 646-861-3356,,
La Esquina Taqueria,Restaurant,200 W 55th St,"New York, NY 10019",https://esquinanyc.com/,1 646-707-3950,,
Mänchi,Cafe,224 West 35th Street,"New York, NY 10001",https://manchimeansgood.com/,1 212-564-8418,,
Posh Pop Bakeshop,Bakery,"192 Bleecker St.
","New York, NY 10012
",https://poshpopbakeshop.com/,1 212-674-7674,,info@sansbakery-nyc.com
Sans Bakery,Bakery,"The Falchi Building
31-00 47th Avenue","Long Island City, NY 11101",https://sansbakery-nyc.com/,1 718-707-9800,,
Krumville Bakeshop,Bakery,630 Flushing Ave,"New York City, NY",https://www.krumvillebakeshop.com/,1 917-406-7447,,
Vibrant,Cafe/Restaurant,1931 Fairview,"Houston, TX 77019",https://www.wearevibrant.com/,1 832-409-6423,,
Wild Kitchen,Cafe,Cnr Florence & Macquarie Streets,"Brisbane, Queensland, Australia 4005",,61 07 3161 2088,,
Cloisters,Cafe,"500 – 8109
 Gifu prefecture Gifu city 10 Asahi-machi
 Arrow Court Underground Floor
","Gifu, Japan",https://www.cloisters.info,81 058-214-4948,,
Japan Crepe,Cafe,"Saga Prefecture
Kanzaki 113-1 Red Brick Hall
","Kanzaki, Japan",https://akarengacrepe.amebaownd.com,81 080-2742-6863,,
Dovetail on Overend,Bakery/Cafe,85 Overend Street,"Norman Park, Queensland, Australia 4170",,61 497 876 553,https://www.facebook.com/DovetailOnOverend,
Donde Thiago,Food Truck,check website for locations,"Falmouth, Massachusetts",https://www.dondethiago.com/,1 339-832-6079,,info@dondethiago.com
Sweet Sense Gluten Free Baked Goods,Bakery,17R Court St.,"Plymouth, MA 02360",https://www.sweetsensegf.com/,1 781-248-1594,,info@sweetsensegf.com
Little Rabbit Baking Company,Bakery,1648 Whitney Avenue ,"Hamden, CT 06517",https://www.littlerabbitbaking.com,1 203-626-1140,,
Auntie Cathie's Kitchen,Bakery/Cafe,159 Main Street,"Agawam, MA 01001",https://www.auntiecathies.com,1 413-788-0022,,
Vinland,Restaurant,593 Congress St,"Portland, ME 04101",http://vinland.me,1 207-653-8617,,
