name,category,city,Website,phone_no,fb_address,contact_email,lat,lng,map_id
The Creperie and Cafe,Cafe,"113 N. Main St.
",https://creperieandcafe.com,1 828-484-9448,https://www.facebook.com/Creperie.Cafe.Of.Weaverville/,,,,
C and D?s Kuntry Kitchen,Cafe,"3511 Courthouse Road
",,1 804-447-5462,https://www.facebook.com/pg/cadskuntrykitchen,,,,
521 Biscuits & Waffles,Cafe,"521 E Main St
",https://521rva.com/,1 804-482-8924,,,,,
Thyme & Caramel Cakes Bali,Online,,https://www.thymeandcaramel.com/,62 813-3892-7578,,,,,
Leyda's Cafe,Cafe,112 20th St W,http://www.leydas.com,1 306-244-0707,,,,,
The Little Mustard Seeds Cafe,Cafe,51111 Washington,http://www.thelittlemustardseedcafe.com/,1 586-716-9255,,,,,
The Cackling Goose Market,Cafe,38 York Street,https://cacklinggoosemarket.ca,1 506-536-2303,,cacklinggoosemarket@gmail.com,,,
Guncles Gluten Free Bakery,Bakery,"11247 US Hwy 31
",https://www.gunclesgf.com,1 251-800-1348,,Yum@GunclesGF.com,,,
White Lion Baking,Online,,http://www.whitelionbaking.com/,1 774-228-2946,,,,,
Stars and Dreams Gluten Free Paradise,Bakery,"2345 Ashland St, Ste 201
",https://glutenfreeparadise.vpweb.com/,1 541-631-1502,,info@glutenfreeparadise.vpweb.com,,,
Healthy Sins Inc,Cafe,"928 S State Street
",http://www.hsvegancafelockport.com/,1 815-838-4626,,rum96@comcast.net,,,
K Fresh,Cafe,"1105 Hewitt Avenue
",https://www.hellokfresh.com/,1 425-212-9863,,,,,
Celest Cafe,Cafe,"1100 North 115th Street
",https://celestcafemagic.wixsite.com/home,1 206-370-0036,,,,,
Newton's No Gluten,Bakery,340 Woodlawn Rd W,http://www.newtonsnogluten.com,1 519-837-3337,,,,,
The Polly Fox,Bakery/Cafe,"33780 Essendene Ave Unit 130
",http://www.thepollyfox.com,1 604-744-1881,,,,,
Circle Kitchen,Cafe,1 - 709 Corydon Avenue,https://www.circlekitchenwpg.com,,,hello@circlekitchenwpg.com,,,
Happy Goat Bakery,Bakery,608 Forest Rose Ave,https://www.happygoat.biz,1 740-621-4628,https://www.facebook.com/happygoatgf/,,,,
Bradley Gluten-Free Bake Shop,Bakery,55B River Road,https://thebradleybakeshop.com,1 201-343-0444,,,,,
TnD Bakery,Bakery,Downtown Punta Gorda Farmers Market - Taylor St & Olympia Ave.,http://tndglutenfreebakery.com,,https://www.facebook.com/T-n-D-Bakery-1263150630378704/,,,,
TnD Bakery,Bakery,122 Nesbit St Unit 114 ,http://tndglutenfreebakery.com,1 941-585-9443,https://www.facebook.com/T-n-D-Bakery-1263150630378704/,,,,
Wildflour - Gluten Free Cupcakes,Online,,http://www.wildflourgfree.com/,1 978-771-5244 ,https://www.facebook.com/wildflourgfree/,wildflourgfree@gmail.com,,,
Tamaliza,Restaurant,"1155 W State Rt. 89A
",http://www.sedonatamaliza.com/,1 928-202-9056,,claudi_tqm@icloud.com,,,
De Glutenvrije Winkel,Bakery,"Pretoriusstraat 37
",https://www.glutenvrijewinkelamsterdam.nl/,31 20 210 0251,https://www.facebook.com/GlutenvrijewinkelAmsterdam,,,,
New EraNew Era: Fine Fermentations,Restaurant,"321 S Frankfort Ave.
",https://neffbrewing.com/,1 918-367-0640,,,,,
Valley Girl Sweets,Bakery,"409 S Pennsylvania Ave
",https://www.valleygirlsweets.com/,1 814-364-1685,,,,,
Pu?uwai Aloha Bakery,Bakery,1670 Lusitana Street,,1 808-631-1717,https://www.facebook.com/puuwaialohabakeryofficial/,,,,
Deliciously Alicia's,Bakery,"669 Westwood Ave # H, River Vale, NJ 07675, USA",,1 201-957-5938,https://www.facebook.com/DeliciouslyAlicia/,kristen@valleygirlsweets.com,40.994762,-74.0074812,https://goo.gl/maps/cFiorUSWrR4GMYTe7
Kind Crumbs,Bakery,"4751 3 Mile Rd NW, Grand Rapids, MI 49534, USA",http://www.kindcrumbs.com,1 616-881-6388,,,43.016254,-85.7890893,https://goo.gl/maps/vzK1tJjBnKwVn8Xz6
No Label at the Table,Bakery,"111 W Main St, Carmel, IN 46032, USA",https://nolabelatthetable.com/,,,,39.9781479,-86.1311092,https://goo.gl/maps/zrchLvsqGMwRDYfy6
Los Loros,Cafe/Restaurant,"Xenofontos 14, Athina 105 57, Greece",http://www.losloros.gr/index.php,30 21 0324 3232,https://www.facebook.com/pg/loslorosathens,,"37.974344,",23.7310903,https://goo.gl/maps/18yK2EH29pawiYjW7
Sano Pecado,Bakery/Cafe,"Calle 68 Este, Panama City, Panama",,507 388-6575,https://www.facebook.com/SanoPecado/,,8.9953139,-79.5134787,https://goo.gl/maps/fNWc19tqM7fq6v3K6
Ro's Pantry,Bakery/Cafe,"Avenida Samuel Lewis Panama City Panama y Calle 59, Panama",,507 209-4005,https://www.facebook.com/Rospantry/,,8.9878801,-79.5202748,https://goo.gl/maps/kV6QAPP1L5F8Hamz6
AVOCAT Organic Deli,Bakery/Cafe,"Calle 71 Este San Francisco, Panama",https://avocat-organic-deli.negocio.site/,507 388-2138,,,8.995137,-79.5111337,https://g.page/AvocatOrganicDeli?share
Karak?y GÅllÅoglu,Bakery,"Kemanke? Cad. Katl? Otopark Alt? No: 3-4, 34425 Beyo?lu, Turkey",https://www.karakoygulluoglu.com/,90 212 293 09 10,,info@karakoygulluoglu.com,41.0229083,28.9752611,https://goo.gl/maps/uHDqGbJxS4Nb9UPh6
Glutensiz ADA,Restaurant,"Yal? Mah. Turgut ?zal Bulvr., Sahilyolu SÅreyyapa?a Tesis / Yaylada AVM, 34843 Maltepe/?stanbul, Turkey",https://shop.glutensizada.com,90 216 441 34 22,,,40.9269985,29.1211061,https://goo.gl/maps/cooKDpQX7aDFR91r6
Shimmy Shack,Cafe,"1440 Sheldon Rd, Plymouth, MI 48170, USA",https://shimmyshack.com/,1 734-228-5990,,,42.3593734,-83.4825372,https://goo.gl/maps/ptVcUgVfJfn5VD776
Grainmaker,Cafe,"91 Summer St, Boston, MA 02110, USA",https://www.eatgrainmaker.com,1 617-482-0131,,info@eatgrainmaker.com,42.3538867,-71.0606532,https://g.page/eatgrainmaker?share
The Cold Pressed Juicery,Cafe,"Prinsengracht 154, 1016 HA Amsterdam, Netherlands",https://www.thecoldpressedjuicery.com/,31 (0)20 370 11 84,,info@thecoldpressedjuicery.com,52.375054,4.8742524,https://goo.gl/maps/AZLDhpNeSnK1zbbP7
The Cold Pressed Juicery,Cafe,"Nieuwe Passeerdersstraat 12, 1016 XP Amsterdam, Netherlands",https://www.thecoldpressedjuicery.com/,31 (0)20 215 94 99,,info@thecoldpressedjuicery.com,52.3580197,4.8688914,https://goo.gl/maps/J53XzDq8m1ioYdjc9
The Cold Pressed Juicery,Cafe,"Herengracht 245A, 1016 BH Amsterdam, Netherlands",https://www.thecoldpressedjuicery.com/,31 (0)20 370 11 83,,info@thecoldpressedjuicery.com,"52.3722144,",4.8786312,https://goo.gl/maps/YnAiarWhxNv7m8AaA
The Cold Pressed Juicery,Cafe,"Willemsparkweg 8H, 1071 HD Amsterdam, Netherlands",https://www.thecoldpressedjuicery.com/,31 (0)20 753 09 19,,info@thecoldpressedjuicery.com,52.358021,4.8688914,https://goo.gl/maps/3ghKyg6Up3souPB9A
Odell's Gluten Free Bakery & Cafe,Bakery/Cafe,"30 Farnham Gate Rd, Halifax, NS B3M 4R8, Canada",,1 902-405-6465,https://odellscafe.com,,44.672159,-63.6672837,https://goo.gl/maps/MAv3bzGdyCWo7vPy8
Det Glutenfri Bageatelier,Cafe/Restaurant,"Stationsvej 2, 3480 Fredensborg, Denmark",https://detglutenfribageatelier.dk/,45 60550003,,,55.977315,12.4048983,https://goo.gl/maps/k5WBq6EejHupw9Cw6
Lil?ri,Bakery,"Rua Peixoto Gomide, 1486 - Jardins, S?o Paulo - SP, 01409-002, Brazil",http://www.lilori.com.br/,55 1130688061,,,-23.5650476,-46.6637961,https://goo.gl/maps/m98AjSdfuR6JExZD6
Nambu Cozinha de Raiz,Restaurant,"R. Alagoas, 651 - Higien?polis, S?o Paulo - SP, 01242-001, Brazil",http://namburestaurante.com/,55 1138041577,https://www.facebook.com/namburestaurante/,,-23.5457006,-46.6604397,https://goo.gl/maps/Wndnbxeq2LDHAMXd7
Joylato,Ice Cream/Gelato,"Njòlsgata 1, 101 Reykjav?k, Iceland",http://www.joylato.is/,35 45551327,https://www.facebook.com/joylato.is/,info@joylato.is,64.1446173,-21.9299373,https://goo.gl/maps/ptTBytYd7imFYtqH7
Wheat Free For You,Online,"4-129, Jalan Udang Galah 3, Taman Sri Segambut, 52000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,60 13-879 2833,https://www.facebook.com/wheatfreeforyou/,,3.2009013,101.6527689,https://goo.gl/maps/LDg7oRDE5DgTNYsf8
Grom,Ice Cream/Gelato,"1796 Broadway, New York, NY 10019, USA",https://www.grom.it/en/gelateria-newyork.html,1 212-974-3444,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,40.7672136,-73.981263,https://goo.gl/maps/drwBxeunKDzLhm4K9
Grom,Ice Cream/Gelato,"4438, 233 Bleecker St, New York, NY 10014, United States",https://www.grom.it/en/gelateria-newyork.html,1 212-206-1738,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,40.730464,-74.0024412,https://goo.gl/maps/ffALhyQa5nQSbLeZA
Grom,Ice Cream/Gelato,"3888 Cross Creek Rd, Malibu, CA 90265, USA",https://www.grom.it/en/gelateria-malibu.html,1 310-456-9797,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,34.0353117,-118.6841587,https://goo.gl/maps/1PpHV98EzYM8sbcx6
Grom,Ice Cream/Gelato,"10250 Santa Monica Blvd, Los Angeles, CA 90067, USA",https://www.grom.it/en/gelateria-losangeles%20.html,213-349-0999,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,34.0587167,-118.4181824,https://goo.gl/maps/y62sAS8TAK4azksq7
Grom,Ice Cream/Gelato,"6801 Hollywood Blvd, Los Angeles, CA 90028, USA",https://www.grom.it/en/gelateria-hollywood.html,1 323-873-2990,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,34.101888,-118.340115,https://goo.gl/maps/xxwpc7K5sXLjL5TXA
Grom,Ice Cream/Gelato,"Financial Centre Road Downtown
Dubai, UAE",https://www.grom.it/en/gelateria-dubai%20.html,971 564080079,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,25.2029545,55.2513036,https://goo.gl/maps/HmUmrDu2vZgDvQLn6
Grom,Ice Cream/Gelato,"Al Wasl Road, Boxpark, Dubai, UAE",https://www.grom.it/en/gelateria-dubai%20.html,971 43445574,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,25.202006,55.2507894,https://goo.gl/maps/kokZFmiK3tTJe5os7
Grom,Ice Cream/Gelato,"R. Garrett 42, 1200-204 Lisboa, Portugal",https://www.grom.it/en/gelateria-lisbona.html,351 939 990 567,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,38.7108895,-9.1405598,https://goo.gl/maps/2UdJtC6y4x6JwyyJ8
Grom,Ice Cream/Gelato,"Via Giuseppe Mazzini, 75, 37121 Verona VR, Italy",https://www.grom.it/en/gelateria-verona.html,39 045 592794,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,45.4399556,10.9941556,https://goo.gl/maps/kR2LvxBDYSSD6aRd9
Grom,Ice Cream/Gelato,"Corso Libert?, 4, 13100 Vercelli VC, Italy",https://www.grom.it/en/gelateria-vercelli.html,39 016-1212619,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,45.3233515,8.4182474,https://goo.gl/maps/MZcgXaHH5t7xvZZG7
Grom,Ice Cream/Gelato,"Strada Nova, 3844, 30121 Venezia VE, Italy",https://www.grom.it/en/gelateria-venezia.html,41 2602349,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,45.4413096,12.3341221,https://goo.gl/maps/E9jnQf2poodKBArD6
Grom,Ice Cream/Gelato,"Via Pietro Arduino, 20, 30175 Venezia VE, Italy",https://www.grom.it/en/gelateria-venezia.html,39 041 920648,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,45.4595574,12.2127337,https://goo.gl/maps/b8wWv68gDggkX4Bk9
Grom,Ice Cream/Gelato,"Via Rialto, 12, 33100 Udine UD, Italy",https://www.grom.it/en/gelateria-udine.html,39 0432 500877,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,46.0622986,13.2337266,https://goo.gl/maps/jrSrTAzXND9MURha7
Grom,Ice Cream/Gelato,"Via Accademia delle Scienze, 4, 10123 Torino TO, Italy",https://www.grom.it/en/gelateria-torino.html,39 011 5579095,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,45.0697508,7.6855078,https://goo.gl/maps/bxKKzUxUTCs9RoDB6
Grom,Ice Cream/Gelato,"Piazza Pietro Paleocapa, 1D, 10121 Torino TO, Italy",https://www.grom.it/en/gelateria-torino.html,39 011 5119067,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,45.0639389,7.6788156,https://goo.gl/maps/fiLaAqccxrgTsXDF9
Grom,Ice Cream/Gelato,"Piazza del Quartiere Latino, 16, 31100 Treviso TV, Italy",https://www.grom.it/en/gelateria-treviso.html,39 0422 56669,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,45.6650543,12.249439,https://goo.gl/maps/ZnmCQYHQojwCca5K9
Grom,Ice Cream/Gelato,"Piazza del Duomo, 27, 38122 Trento TN, Italy",https://www.grom.it/en/gelateria-trento.html,39 0461 260351,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,46.0672947,11.1209449,https://goo.gl/maps/Lwsrrhdq9w8UGAtH8
Grom,Ice Cream/Gelato,"13, Via Banchi di Sopra, 11, 53100 Siena SI, Italy",https://www.grom.it/en/gelateria-siena.html,39 0577-289303,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,43.3193681,11.3312775,https://goo.gl/maps/fvEff96a4eejeLNm7
Grom,Ice Cream/Gelato,"4, Corso Giuseppe Garibaldi, 2, 18038 Sanremo IM, Italy",https://www.grom.it/en/gelateria-sanremo.html,39 0184591806,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,43.8188321,7.7786308,https://goo.gl/maps/jEtoQexdT1UvzQMp7
Grom,Ice Cream/Gelato,"P.za Navona 1, Via Agonale, 3, 00186 Roma RM, Italy",https://www.grom.it/en/gelateria-roma.html,"
39 06 68807297",http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,41.9002177,12.473238,https://goo.gl/maps/EmS7oXkVBPoTMAF27
Grom,Ice Cream/Gelato,"Via della Maddalena, 30a, 00186 Roma RM, Italy",https://www.grom.it/en/gelateria-roma.html,39 06 68210447,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,41.9010663,12.4764589,https://goo.gl/maps/Sfi4J83w8X22KnnDA
Grom,Ice Cream/Gelato,"Corso Italia, 13, 28100 Novara NO, Italy",https://www.grom.it/en/gelateria-novara.html,39 0321-6230303,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,45.4467501,8.6205514,https://goo.gl/maps/rtQT12GCPbs8Q9QF8
Grom,Ice Cream/Gelato,"Via Giuseppe Mazzini, 31, 06121 Perugia PG, Italy",https://www.grom.it/en/gelateria-perugia.html,39 0755731323,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,43.1107098,12.389395,https://goo.gl/maps/cywQVXgq1fve7jgU9
Grom,Ice Cream/Gelato,"Str. Luigi Carlo Farini, 8 / A, 43121 Parma PR, Italy",https://www.grom.it/en/gelateria-parma.html,39 0521-239318,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,44.8007236,10.3279628,https://goo.gl/maps/BZHsaBdZrpvaN7269
Grom,Ice Cream/Gelato,"Piazza dei Signori, 33, 35139 Padova PD, Italy",https://www.grom.it/en/gelateria-padova.html,9 049 8754373,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,45.4079384,11.8732666,https://goo.gl/maps/BcYhN9YXC6HbgWBy7
Grom,Ice Cream/Gelato,"Via Santa Margherita, 16, 20121 Milano MI, Italy",https://www.grom.it/en/gelateria-milano.html,39 02 80581041,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,45.4663175,9.189046,https://goo.gl/maps/HkGdaL1uZsQr26A5A
Grom,Ice Cream/Gelato,"Via Alberto da Giussano, 1a, 20145 Milano MI, Italy",https://www.grom.it/en/gelateria-milano.html,39 02 4351 1942,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,45.4672824,9.1648495,https://goo.gl/maps/pQfWdxx5SL14DGkx6
Grom,Ice Cream/Gelato,"Piazza XX Settembre, 23, 23900 Lecco LC, Italy",https://www.grom.it/en/gelateria-lecco.html,39 0341 286031,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,45.8550582,9.389462,https://goo.gl/maps/zYLWMq6Pv8c5cLQo8
Grom,Ice Cream/Gelato,"Centro commerciale I Gigli, Via San Quirico, 164, 50013 Campi Bisenzio FI, Italy",https://www.grom.it/en/gelateria-firenze.html,39 0558974670,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,43.8461804,11.1426858,https://goo.gl/maps/gmwGQKYe9XWwiuAh8
Grom,Ice Cream/Gelato,"Via del Campanile, 2, 50122 Firenze FI, Italy",https://www.grom.it/en/gelateria-firenze.html,39 055216158,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,43.7722502,11.2558365,https://goo.gl/maps/L4cwc79pWnogB7Gu6
Grom,Ice Cream/Gelato,"P.zza Trento e Trieste 58, 44100 Ferrara FE, Italy",https://www.grom.it/en/gelateria-ferrara.html,39 0532-241917,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,44.8348063,11.6207872,https://goo.gl/maps/a1ZTqZKxTMfmjG7M7
Grom,Ice Cream/Gelato,"Piazza Tancredi Galimberti, 2, 12100 Cuneo CN, Italy",https://www.grom.it/en/gelateria-cuneo.html,39 0171693109,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,44.3905364,7.5481125,https://goo.gl/maps/M92KVRZtKxf3DR4BA
Grom,Ice Cream/Gelato,"Via Bernardino Luini, 32, 22100 Como CO, Italy",https://www.grom.it/en/gelateria-como.html,39 031271840,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,45.8102013,9.0829397,https://goo.gl/maps/GCXgNaTorDNoiUFAA
Grom,Ice Cream/Gelato,"Via Luigi Einaudi, 25030 Roncadelle BS, Italy",https://www.grom.it/en/gelateria-brescia.html,39 0307827881,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,45.5329408,10.164434,https://goo.gl/maps/fBcuaGLxL9NcsSei8
Grom,Ice Cream/Gelato,"Via D'Azeglio, 13, 40100 Bologna BO, Italy",https://www.grom.it/en/gelateria-bologna.html,39 051273437,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,44.4928651,11.3420434,https://goo.gl/maps/SRsXo3veqxaNa8L66
Grom,Ice Cream/Gelato,"60, Viale Papa Giovanni XXIII, 62, 24122 Bergamo BG, Italy",https://www.grom.it/en/gelateria-bergamo.html,39 035219730,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,45.6929943,9.671814,https://goo.gl/maps/Yu8Mi38u3G2YDL5n7
Grom,Ice Cream/Gelato,"Piazza S. Secondo, 11, 14100 Asti AT, Italy",https://www.grom.it/en/gelateria-asti.html,39 0141592923,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,44.8990091,8.2047414,https://goo.gl/maps/VrXBT6B2HuCoqs4VA
Grom,Ice Cream/Gelato,"Via de Tillier Jean Baptiste, 70, 11100 Aosta AO, Italy",https://www.grom.it/en/gelateria-aosta.html,39 016541055,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,45.736471,7.317194,https://goo.gl/maps/ZatAn9Z3k46tdEpM8
Grom,Ice Cream/Gelato,"Via Milano, 1, 15121 Alessandria AL, Italy",https://www.grom.it/en/gelateria-alessandria.html,39 0131253282,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,44.914035,8.6137647,https://goo.gl/maps/PGeo4GPWYiAFZqrd8
Grom,Ice Cream/Gelato,"Jl. Asia Afrika No.8, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270",https://www.grom.it/en/gelateria-jakarta.html,62 2129889091,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,-6.2242564,106.8232633,https://goo.gl/maps/WJUqVUZyhLbLqYUP7
Grom,Ice Cream/Gelato,"Mall Pacific Place Lantai 1, Jalan Jendral Sudirman No.52-53, Senayan, Kebayoran Baru, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190",https://www.grom.it/en/gelateria-jakarta.html,62 2157973834,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,-6.2247259,106.8098833,https://goo.gl/maps/pwDJDNTEZ8gVVUa49
Grom,Ice Cream/Gelato,"81 Rue de Seine, 75006 Paris, France",https://www.grom.it/en/gelateria-paris.html,44 0140469260,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,48.8533728,2.3371026,https://goo.gl/maps/LjhMyr4bZtDbTnAv9
Grom,Ice Cream/Gelato,"19 Rue Soufflot, 75005 Paris, France",https://www.grom.it/en/gelateria-paris.html,44 0142033580,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,48.8469842,2.341389,https://goo.gl/maps/kdvhzTtynJDvpqwV7
Grom,Ice Cream/Gelato,"6 Rue Massena, 06000 Nice, France",https://www.grom.it/en/gelateria-nizza.html,33 0497083118,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,43.697805,7.268041,https://goo.gl/maps/r3ggCSq5j4ELfGRZA
Grom,Ice Cream/Gelato,"Centre Commercial CAP 3000, 317
Avenue Eugene Donadei, 06700
Sain Laurent du Var",https://www.grom.it/en/gelateria-nizza.html,33 0493563667,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,43.658843,7.1952183,https://goo.gl/maps/DCP6nN7yKx7oDTB38
Grom,Ice Cream/Gelato,"No. 772, West Nanjing Road, Jingan District
",https://www.grom.it/en/gelateria-shanghai.html,86 8602152980278,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,31.231089,121.4596222,https://goo.gl/maps/M9UR5YJrnkcXdL3q6
Grom,Ice Cream/Gelato,"Centre Commecial Prado V?lodrome Marseille, 41 Boulevard Michelet, 13008 Marseille, France",https://www.grom.it/en/gelateria-Marseilles.html,33 491756749,http://www.facebook.com/pages/GROM/20907403110,http://www.grom.it/fr/contacts.php,43.270847,5.3922433,https://goo.gl/maps/A8DmeTQakKLfWZoVA
Glutenfreie Welt Husi?,Bakery,"Hauptstrasse 50, 4147 Aesch, Switzerland",http://www.glutenfreie-welt.ch/,41 79 337 69 96,https://www.facebook.com/pages/category/Personal-Blog/Glutenfreie-Welt-Husi%C4%87-1917406591846126/,info@glutenfreie-welt.ch,47.466484,7.598634,https://goo.gl/maps/mjCcDTRuCG2Ak2mq9
Wellzones Gluten Free Artisan Bakery,Bakery,"10/436 Burke Rd, Camberwell VIC 3124, Australia",www.wellzones.com.au,61 3 9889 0736,http://www.facebook.com/wellzonesgf,,-37.8438796!,145.0546349,https://goo.gl/maps/NAhdqDDcLkcKYXYF6
Treat No Wheat,Bakery,"13 Follett Rd, Cheltenham VIC 3192, Australia",,61 419 808 566,https://www.facebook.com/pages/Treat-No-Wheat/871948852930497,,-37.9705652,145.066638,https://goo.gl/maps/yKL1efeTHSqDxReXA
Nodo Donuts,Bakery,"1 Ella St, Newstead QLD 4006, Australia",https://nododonuts.com/,61 (07) 3184 4200,https://www.facebook.com/nododonuts/,HELLO@NODO.COM.AU,-27.454245,153.040653,https://goo.gl/maps/eDgz8d3Fjkaux8997
Nodo Donuts CBD,Bakery,"300 Elizabeth St, Brisbane City QLD 4000, Australia",https://nododonuts.com/,61 (07) 3184 4200,https://www.facebook.com/nododonuts/,HELLO@NODO.COM.AU,-27.4677273,153.0289548,https://goo.gl/maps/7AhvznznfXKmqKWz9
Yum AZ,Food Truck,,,61 467 270 123,https://www.facebook.com/YumAzVic/,,N/A,N/A,N/A
Covent Garden - Gin Bar & Restaurant,Restaurant,"142 Boundary St, West End QLD 4101, Australia",https://www.coventgarden.com.au,61 07 3844 0142,https://www.facebook.com/CoventGardenWE/,info@coventgarden.com.au,-27.4805546,153.0122412,https://goo.gl/maps/34PDFz1CDGrQLWSP9
Modern Bread and Bagel,Bakery,"472 Columbus Ave, New York, NY 10024, USA",https://www.modernbreadandbagel.com/,1 646-775-2985,https://www.facebook.com/modernbreadandbagel/,,40.7844796,-73.9740551,https://goo.gl/maps/qRFsUgNQ2gRfgV976
Sante Cafe Maru,Restaurant,"14-20 Sohara, Sawara Ward, Fukuoka, 814-0005, Japan",https://savorjapan.com/0006109036/,81 92-846-2261,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fhitosara.com%2Finfo%2Fcontact%2F,,33.5804016,130.3573352,https://goo.gl/maps/gxnotH4RDizGhDfq5
Santina,Restaurant,"820 Washington St, New York, NY 10014, USA",https://www.santinanyc.com/,1 212-254-3000,https://www.facebook.com/santinanyc/,,40.7396079,-74.008443,https://goo.gl/maps/gJzDis4NgRXz7yyH7
Cheska's,Restaurant,"348 Bowery, New York, NY 10012, USA",https://www.cheskasny.com/,1 347-806-1295,http://facebook.com/cheskasny,hello@cheskasny.com,40.726679,-73.9920706,https://goo.gl/maps/Lsw8UGHmbcnDFji18
La Esquina - SoHo,Restaurant,"114 Kenmare St, New York, NY 10012, USA",https://esquinanyc.com/,1 646-613-7100 ,https://www.facebook.com/La-Esquina-120665684613663/,info@esquinanyc.com,40.721368,-73.9975291,https://goo.gl/maps/xWHp6UNXkCKijdDW9
La Esquina - UES,Restaurant,"1402 2nd Ave, New York, NY 10021, USA",https://esquinanyc.com/,1 646-861-3356,https://www.facebook.com/La-Esquina-120665684613663/,info@esquinanyc.com,40.7693264,-73.9577738,https://goo.gl/maps/mwUrSPwPkBn3ndFaA
La Esquina - Midtown,Restaurant,"200 W 55th St, New York, NY 10019, USA",https://esquinanyc.com/,1 646-707-3950,https://www.facebook.com/La-Esquina-120665684613663/,info@esquinanyc.com,40.7642955,-73.9813804,https://goo.gl/maps/Jj18GcDd98k4wk139
M?nchi,Cafe,"224 W 35th St, New York, NY 10001, USA",https://manchimeansgood.com/,1 212-564-8418,https://www.facebook.com/Manchimeansgood/?ref=page_internal,info@manchimeansgood.com,40.7518385,-73.991313,https://goo.gl/maps/wsCMBukMPpG9xCzX7
Posh Pop Bakeshop,Bakery,"192 Bleecker St, New York, NY 10012, USA",https://poshpopbakeshop.com/,1 212-674-7674,https://www.facebook.com/PoshPopBakeshop/,,40.7292238,-74.0015358,https://goo.gl/maps/vnQZLWgZsZdpLSnz6
